保存loss
epoch= 0 sampleNo.= 0 minloss= 10 cross_entropy= tensor(16.2742, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0254, device='cuda:0')
epoch= 0 sampleNo.= 1 minloss= 10 cross_entropy= tensor(13.1226, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0609, device='cuda:0')
epoch= 0 sampleNo.= 2 minloss= 10 cross_entropy= tensor(12.2768, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.0931, device='cuda:0')
epoch= 0 sampleNo.= 3 minloss= 10 cross_entropy= tensor(11.2625, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 4 minloss= 10 cross_entropy= tensor(11.6096, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 5 minloss= 10 cross_entropy= tensor(11.1879, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 6 minloss= 10 cross_entropy= tensor(10.8769, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 7 minloss= 10 cross_entropy= tensor(10.6622, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 8 minloss= 10 cross_entropy= tensor(11.2524, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 9 minloss= 10 cross_entropy= tensor(10.5246, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 10 minloss= 10 cross_entropy= tensor(10.3632, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 11 minloss= 10 cross_entropy= tensor(10.4616, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 12 minloss= 10 cross_entropy= tensor(10.4998, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 13 minloss= 10 cross_entropy= tensor(10.3116, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 14 minloss= 10 cross_entropy= tensor(10.6041, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 15 minloss= 10 cross_entropy= tensor(10.4902, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 16 minloss= 10 cross_entropy= tensor(10.3860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 17 minloss= 10 cross_entropy= tensor(10.3126, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 18 minloss= 10 cross_entropy= tensor(10.1689, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 19 minloss= 10 cross_entropy= tensor(10.2318, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 20 minloss= 10 cross_entropy= tensor(10.6528, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 21 minloss= 10 cross_entropy= tensor(10.1550, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 0 sampleNo.= 22 minloss= 10 cross_entropy= tensor(10.3518, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
保存参数 
epoch= 0 sampleNo.= 23 minloss= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.9585, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0., device='cuda:0')
epoch= 209 sampleNo.= 33 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.4369, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2494, device='cuda:0')
epoch= 209 sampleNo.= 34 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1860, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3974, device='cuda:0')
epoch= 209 sampleNo.= 35 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0882, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2382, device='cuda:0')
epoch= 209 sampleNo.= 36 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.7763, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3057, device='cuda:0')
epoch= 209 sampleNo.= 37 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1862, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3576, device='cuda:0')
epoch= 209 sampleNo.= 38 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6349, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3902, device='cuda:0')
epoch= 209 sampleNo.= 39 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8920, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3426, device='cuda:0')
epoch= 209 sampleNo.= 40 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.4878, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1946, device='cuda:0')
epoch= 209 sampleNo.= 41 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6597, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3703, device='cuda:0')
epoch= 209 sampleNo.= 42 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9542, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3259, device='cuda:0')
epoch= 209 sampleNo.= 43 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.7439, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2093, device='cuda:0')
epoch= 209 sampleNo.= 44 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6053, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3363, device='cuda:0')
epoch= 209 sampleNo.= 45 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.0907, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2679, device='cuda:0')
epoch= 209 sampleNo.= 46 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1804, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2969, device='cuda:0')
epoch= 209 sampleNo.= 47 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3411, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4102, device='cuda:0')
epoch= 209 sampleNo.= 48 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5448, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3299, device='cuda:0')
epoch= 209 sampleNo.= 49 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1596, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3313, device='cuda:0')
保存loss
epoch= 209 sampleNo.= 50 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8781, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2322, device='cuda:0')
epoch= 209 sampleNo.= 51 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8921, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2979, device='cuda:0')
epoch= 209 sampleNo.= 52 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8280, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3340, device='cuda:0')
epoch= 209 sampleNo.= 53 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.7985, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2527, device='cuda:0')
epoch= 209 sampleNo.= 54 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.3353, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2289, device='cuda:0')
epoch= 209 sampleNo.= 55 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.1772, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3610, device='cuda:0')
epoch= 209 sampleNo.= 56 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.3839, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2704, device='cuda:0')
epoch= 209 sampleNo.= 57 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3895, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3739, device='cuda:0')
epoch= 209 sampleNo.= 58 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9063, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2936, device='cuda:0')
epoch= 209 sampleNo.= 59 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2673, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2292, device='cuda:0')
epoch= 209 sampleNo.= 60 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0006, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3298, device='cuda:0')
epoch= 209 sampleNo.= 61 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2560, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2656, device='cuda:0')
epoch= 209 sampleNo.= 62 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6409, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3036, device='cuda:0')
epoch= 209 sampleNo.= 63 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8899, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2152, device='cuda:0')
epoch= 209 sampleNo.= 64 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9266, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3298, device='cuda:0')
epoch= 209 sampleNo.= 65 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6024, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4002, device='cuda:0')
epoch= 209 sampleNo.= 66 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5509, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1456, device='cuda:0')
epoch= 209 sampleNo.= 67 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5977, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3047, device='cuda:0')
epoch= 209 sampleNo.= 68 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(33.7820, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4667, device='cuda:0')
保存loss
epoch= 210 sampleNo.= 0 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2925, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3361, device='cuda:0')
epoch= 210 sampleNo.= 1 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5244, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2297, device='cuda:0')
epoch= 210 sampleNo.= 2 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5121, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1990, device='cuda:0')
epoch= 210 sampleNo.= 3 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.6060, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3073, device='cuda:0')
epoch= 210 sampleNo.= 4 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0696, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2226, device='cuda:0')
epoch= 210 sampleNo.= 5 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9422, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2920, device='cuda:0')
epoch= 210 sampleNo.= 6 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.6545, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1776, device='cuda:0')
epoch= 210 sampleNo.= 7 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2243, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1766, device='cuda:0')
epoch= 210 sampleNo.= 8 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.1387, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1414, device='cuda:0')
epoch= 210 sampleNo.= 9 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.7968, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2250, device='cuda:0')
epoch= 210 sampleNo.= 10 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.3036, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2026, device='cuda:0')
epoch= 210 sampleNo.= 11 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.2952, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2112, device='cuda:0')
epoch= 210 sampleNo.= 12 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6658, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3554, device='cuda:0')
epoch= 210 sampleNo.= 13 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9135, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2773, device='cuda:0')
epoch= 210 sampleNo.= 14 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2476, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2940, device='cuda:0')
epoch= 210 sampleNo.= 15 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1493, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2548, device='cuda:0')
epoch= 210 sampleNo.= 16 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1875, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2731, device='cuda:0')
epoch= 210 sampleNo.= 17 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9303, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2877, device='cuda:0')
epoch= 210 sampleNo.= 18 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5424, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3154, device='cuda:0')
epoch= 210 sampleNo.= 19 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1593, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2178, device='cuda:0')
epoch= 210 sampleNo.= 20 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1113, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2460, device='cuda:0')
epoch= 210 sampleNo.= 21 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4102, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3749, device='cuda:0')
epoch= 210 sampleNo.= 22 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0728, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2504, device='cuda:0')
epoch= 210 sampleNo.= 23 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2927, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4241, device='cuda:0')
epoch= 210 sampleNo.= 24 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1266, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3341, device='cuda:0')
epoch= 210 sampleNo.= 25 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8641, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2516, device='cuda:0')
epoch= 210 sampleNo.= 26 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.4229, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2081, device='cuda:0')
epoch= 210 sampleNo.= 27 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8597, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2820, device='cuda:0')
epoch= 210 sampleNo.= 28 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.9247, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1905, device='cuda:0')
epoch= 210 sampleNo.= 29 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4332, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3717, device='cuda:0')
epoch= 210 sampleNo.= 30 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1316, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2945, device='cuda:0')
epoch= 210 sampleNo.= 31 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3034, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3540, device='cuda:0')
epoch= 210 sampleNo.= 32 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.5341, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2258, device='cuda:0')
epoch= 210 sampleNo.= 33 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2486, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3808, device='cuda:0')
epoch= 210 sampleNo.= 34 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5701, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3186, device='cuda:0')
epoch= 210 sampleNo.= 35 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4452, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2835, device='cuda:0')
epoch= 210 sampleNo.= 36 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.9308, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2775, device='cuda:0')
epoch= 210 sampleNo.= 37 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2527, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2842, device='cuda:0')
epoch= 210 sampleNo.= 38 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2637, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2634, device='cuda:0')
epoch= 210 sampleNo.= 39 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8272, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3435, device='cuda:0')
epoch= 210 sampleNo.= 40 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4997, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3534, device='cuda:0')
epoch= 210 sampleNo.= 41 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.3317, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2427, device='cuda:0')
epoch= 210 sampleNo.= 42 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.0080, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3198, device='cuda:0')
epoch= 210 sampleNo.= 43 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(9.8102, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.4695, device='cuda:0')
epoch= 210 sampleNo.= 44 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.3445, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2473, device='cuda:0')
epoch= 210 sampleNo.= 45 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.3015, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1878, device='cuda:0')
epoch= 210 sampleNo.= 46 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.7337, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2274, device='cuda:0')
epoch= 210 sampleNo.= 47 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2553, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2404, device='cuda:0')
epoch= 210 sampleNo.= 48 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5687, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3298, device='cuda:0')
epoch= 210 sampleNo.= 49 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.4573, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2976, device='cuda:0')
保存loss
epoch= 210 sampleNo.= 50 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2526, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3120, device='cuda:0')
epoch= 210 sampleNo.= 51 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.7639, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2436, device='cuda:0')
epoch= 210 sampleNo.= 52 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.0014, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2721, device='cuda:0')
epoch= 210 sampleNo.= 53 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.4853, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2363, device='cuda:0')
epoch= 210 sampleNo.= 54 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.7521, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3556, device='cuda:0')
epoch= 210 sampleNo.= 55 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8897, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2871, device='cuda:0')
epoch= 210 sampleNo.= 56 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5515, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2446, device='cuda:0')
epoch= 210 sampleNo.= 57 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.5138, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3213, device='cuda:0')
epoch= 210 sampleNo.= 58 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.7111, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2268, device='cuda:0')
epoch= 210 sampleNo.= 59 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.8640, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2487, device='cuda:0')
epoch= 210 sampleNo.= 60 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8546, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2619, device='cuda:0')
epoch= 210 sampleNo.= 61 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8579, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2714, device='cuda:0')
epoch= 210 sampleNo.= 62 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.2867, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3415, device='cuda:0')
epoch= 210 sampleNo.= 63 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.3618, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3862, device='cuda:0')
epoch= 210 sampleNo.= 64 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.2212, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.1822, device='cuda:0')
epoch= 210 sampleNo.= 65 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.8388, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.3022, device='cuda:0')
epoch= 210 sampleNo.= 66 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(10.6280, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2710, device='cuda:0')
epoch= 210 sampleNo.= 67 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.7065, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2858, device='cuda:0')
epoch= 210 sampleNo.= 68 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(12.4308, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.7136, device='cuda:0')
保存loss
epoch= 211 sampleNo.= 0 minloss= tensor(6.2074, device='cuda:0', grad_fn=<AddBackward0>) cross_entropy= tensor(11.1538, device='cuda:0', grad_fn=<AddBackward0>) dice= tensor(0.2320, device='cuda:0')
